address_id,address_service_id, Simillar,address_name,address_service_name,address_type,address_service_prefix,address_parent,address-service_parent
19205,5780,1,Xã Lộc Khánh,Lộc Khánh,1,Xã,Huyện Lộc Ninh,Lộc Ninh
19192,5781,1,Thị trấn Lộc Ninh,Lộc Ninh,1,Thị trấn,Huyện Lộc Ninh,Lộc Ninh
19193,5782,1,Xã Lộc Phú,Lộc Phú,1,Xã,Huyện Lộc Ninh,Lộc Ninh
19194,5783,1,Xã Lộc Quang,Lộc Quang,1,Xã,Huyện Lộc Ninh,Lộc Ninh
19202,5784,1,Xã Lộc Tấn,Lộc Tấn,1,Xã,Huyện Lộc Ninh,Lộc Ninh
19204,5785,1,Xã Lộc Thái,Lộc Thái,1,Xã,Huyện Lộc Ninh,Lộc Ninh
19201,5786,1,Xã Lộc Thành,Lộc Thành,1,Xã,Huyện Lộc Ninh,Lộc Ninh
19200,5788,1,Xã Lộc Thiện,Lộc Thiện,1,Xã,Huyện Lộc Ninh,Lộc Ninh
19208,5789,1,Xã Lộc Thịnh,Lộc Thịnh,1,Xã,Huyện Lộc Ninh,Lộc Ninh
19206,5790,1,Xã Lộc Thuận,Lộc Thuận,1,Xã,Huyện Lộc Ninh,Lộc Ninh
1796,169,1,Huyện Bến Lức,Bến Lức,7,Huyện,Long An,Long An
1797,170,1,Huyện Cần Đước,Cần Đước,7,Huyện,Long An,Long An
1798,171,1,Huyện Cần Giuộc,Cần Giuộc,7,Huyện,Long An,Long An
1799,172,1,Huyện Châu Thành,Châu Thành,7,Huyện,Long An,Long An
1800,173,1,Huyện Đức Hòa,Đức Hòa,7,Huyện,Long An,Long An
1801,174,1,Huyện Đức Huệ,Đức Huệ,7,Huyện,Long An,Long An
2098,175,1,Thị xã Kiến Tường,Kiến Tường,3,Thị xã,Long An,Long An
1802,176,1,Huyện Mộc Hóa,Mộc Hóa,7,Huyện,Long An,Long An
1809,177,1,Thành phố Tân An,Tân An,3,Thành phố,Long An,Long An
1803,178,1,Huyện Tân Hưng,Tân Hưng,7,Huyện,Long An,Long An
1804,179,1,Huyện Tân Thạnh,Tân Thạnh,7,Huyện,Long An,Long An
1805,180,1,Huyện Tân Trụ,Tân Trụ,7,Huyện,Long An,Long An
1806,181,1,Huyện Thạnh Hóa,Thạnh Hóa,7,Huyện,Long An,Long An
1807,182,1,Huyện Thủ Thừa,Thủ Thừa,7,Huyện,Long An,Long An
1808,183,1,Huyện Vĩnh Hưng,Vĩnh Hưng,7,Huyện,Long An,Long An
18558,20701,1,Ái Mộ,Ái Mộ,2,Đường,Long Biên,Long Biên
35294,20702,1,Anh Đào,Anh Đào,2,Đường,Long Biên,Long Biên
20750,20725,1,Đường Anh Đào 9,Anh Đào 9,2,Đường,Long Biên,Long Biên
3937,20733,1,Bắc Cầu,Bắc Cầu,2,Đường,Long Biên,Long Biên
35298,20736,1,Bằng Lăng,Bằng Lăng,2,Đường,Long Biên,Long Biên
20752,20748,1,Bát Khối,Bát Khối,2,Đường,Long Biên,Long Biên
247,20749,1,Bồ Đề,Bồ Đề,2,Đường,Long Biên,Long Biên
18563,20753,1,Chu Huy Mân,Chu Huy Mân,2,Đường,Long Biên,Long Biên
3935,20755,1,Cổ Linh,Cổ Linh,2,Đường,Long Biên,Long Biên
18557,20762,1,Đàm Quang Trung,Đàm Quang Trung,2,Đường,Long Biên,Long Biên
18560,20763,1,Đặng Vũ Hỷ,Đặng Vũ Hỷ,2,Đường,Long Biên,Long Biên
18562,20764,1,Đoàn Khuê,Đoàn Khuê,2,Đường,Long Biên,Long Biên
35358,20765,1,Độc Lập,Độc Lập,2,Đường,Long Biên,Long Biên
820,20766,1,Đức Giang,Đức Giang,2,Đường,Long Biên,Long Biên
235,20768,1,Gia Quất,Gia Quất,2,Đường,Long Biên,Long Biên
18559,20769,1,Gia Thượng,Gia Thượng,2,Đường,Long Biên,Long Biên
3916,20770,1,Gia Thụy,Gia Thụy,2,Đường,Long Biên,Long Biên
901,20771,1,Giang Biên,Giang Biên,2,Đường,Long Biên,Long Biên
2123,20773,1,Ngõ Hòa Bình,Hòa Bình,2,Đường,Long Biên,Long Biên
35314,20774,1,Hoa Hồng,Hoa Hồng,2,Đường,Long Biên,Long Biên
234,20775,1,Hoa Lâm,Hoa Lâm,2,Đường,Long Biên,Long Biên
35310,20776,1,Hoa Lan,Hoa Lan,2,Đường,Long Biên,Long Biên
35302,20790,1,Hoa Phượng,Hoa Phượng,2,Đường,Long Biên,Long Biên
1010,20817,1,Hoa Sữa,Hoa Sữa,2,Đường,Long Biên,Long Biên
237,20842,1,Hoàng Như Tiếp,Hoàng Như Tiếp,2,Đường,Long Biên,Long Biên
35370,20843,1,Hội Xá,Hội Xá,2,Đường,Long Biên,Long Biên
35326,20845,1,Hướng Dương,Hướng Dương,2,Đường,Long Biên,Long Biên
258,20857,1,Huỳnh Tấn Phát,Huỳnh Tấn Phát,2,Đường,Long Biên,Long Biên
233,20858,1,Huỳnh Văn Nghệ,Huỳnh Văn Nghệ,2,Đường,Long Biên,Long Biên
24030,20859,1,Kẻ Tạnh,Kẻ Tạnh,2,Phố,Long Biên,Long Biên
34885,20860,1,Kim Quan,Kim Quan,2,Đường,Long Biên,Long Biên
3936,20862,1,Lâm Du,Lâm Du,2,Đường,Long Biên,Long Biên
18238,20863,1,Lâm Hạ,Lâm Hạ,2,Đường,Long Biên,Long Biên
1011,20865,1,Lệ Mật,Lệ Mật,2,Phố,Long Biên,Long Biên
35270,20867,1,Đê Long Biên,Long Biên,2,Đường,Long Biên,Long Biên
20610,1375,1,Long Biên,Long Biên,1,Phường,Long Biên,Long Biên
259,20868,1,Long Biên 1,Long Biên 1,2,Đường,Long Biên,Long Biên
254,20869,1,Long Biên 2,Long Biên 2,2,Đường,Long Biên,Long Biên
35382,20870,1,Lưu Khánh Đàm,Lưu Khánh Đàm,2,Đường,Long Biên,Long Biên
18561,20871,1,Lý Sơn,Lý Sơn,2,Đường,Long Biên,Long Biên
253,20873,1,Mai Phúc,Mai Phúc,2,Phố,Long Biên,Long Biên
981,20874,1,Nam Đuống,Nam Đuống,2,Đường,Long Biên,Long Biên
252,20875,1,Ngô Gia Khảm,Ngô Gia Khảm,2,Đường,Long Biên,Long Biên
239,20878,1,Ngọc Lâm,Ngọc Lâm,2,Đường,Long Biên,Long Biên
240,20879,1,Ngọc Thụy,Ngọc Thụy,2,Đường,Long Biên,Long Biên
18555,20880,1,Ngọc Trì,Ngọc Trì,2,Phố,Long Biên,Long Biên
250,20881,1,Nguyễn Cao Luyện,Nguyễn Cao Luyện,2,Đường,Long Biên,Long Biên
251,20884,1,Nguyễn Sơn,Nguyễn Sơn,2,Đường,Long Biên,Long Biên
243,20886,1,Nguyễn Văn Cừ,Nguyễn Văn Cừ,2,Đường,Long Biên,Long Biên
24033,20887,1,Nguyễn Văn Hưởng,Nguyễn Văn Hưởng,2,Đường,Long Biên,Long Biên
241,20888,1,Nguyễn Văn Linh,Nguyễn Văn Linh,2,Đường,Long Biên,Long Biên
35318,20889,1,Nguyệt Quế,Nguyệt Quế,2,Đường,Long Biên,Long Biên
249,20950,1,Ô Cách,Ô Cách,2,Đường,Long Biên,Long Biên
18556,20952,1,Phố Trạm,Phố Trạm,2,Đường,Long Biên,Long Biên
35322,20953,1,Phong Lan,Phong Lan,2,Đường,Long Biên,Long Biên
248,20962,1,Phú Viên,Phú Viên,2,Đường,Long Biên,Long Biên
18737,1378,1,Phúc Đồng,Phúc Đồng,1,Phường,Long Biên,Long Biên
1065,20963,1,Phúc Đồng,Phúc Đồng,2,Đường,Long Biên,Long Biên
2109,1379,1,Phúc Lợi,Phúc Lợi,1,Phường,Long Biên,Long Biên
3934,20964,1,Phúc Lợi,Phúc Lợi,2,Đường,Long Biên,Long Biên
245,20968,1,Sài Đồng,Sài Đồng,2,Phố,Long Biên,Long Biên
257,20969,1,Tân Thụy,Tân Thụy,2,Đường,Long Biên,Long Biên
256,20970,1,Thạch Bàn,Thạch Bàn,2,Đường,Long Biên,Long Biên
242,20971,1,Thạch Cầu,Thạch Cầu,2,Phố,Long Biên,Long Biên
255,20972,1,Thanh Am,Thanh Am,2,Đường,Long Biên,Long Biên
236,20978,1,Thượng Thanh,Thượng Thanh,2,Đường,Long Biên,Long Biên
902,20980,1,Tình Quang,Tình Quang,2,Đường,Long Biên,Long Biên
1009,20982,1,Trường Lâm,Trường Lâm,2,Đường,Long Biên,Long Biên
246,20984,1,Tư Đình,Tư Đình,2,Đường,Long Biên,Long Biên
244,20995,1,Vạn Hạnh,Vạn Hạnh,2,Đường,Long Biên,Long Biên
232,20996,1,Việt Hưng,Việt Hưng,2,Phố,Long Biên,Long Biên
231,20998,1,Vũ Xuân Thiều,Vũ Xuân Thiều,2,Đường,Long Biên,Long Biên
3910,21000,1,Xuân Đỗ,Xuân Đỗ,2,Đường,Long Biên,Long Biên
15725,2860,1,Xã An Ngãi,An Ngãi,1,Xã,Huyện Long Điền,Long Điền
15726,2861,1,Xã An Nhứt,An Nhứt,1,Xã,Huyện Long Điền,Long Điền
15723,2862,1,Thị Trấn Long Điền,Long Điền,1,Xã,Huyện Long Điền,Long Điền
15724,2863,1,Thị Trấn Long Hải,Long Hải,1,Thị trấn,Huyện Long Điền,Long Điền
15727,2864,1,Xã Phước Hưng,Phước Hưng,1,Xã,Huyện Long Điền,Long Điền
15728,2865,1,Xã Phước Tỉnh,Phước Tỉnh,1,Xã,Huyện Long Điền,Long Điền
15729,2866,1, Xã Tam Phước,Tam Phước,1,Xã,Huyện Long Điền,Long Điền
15680,8551,1,Xã An Bình,An Bình,1,Xã,Huyện Long Hồ,Long Hồ
15682,8553,1,Xã Đồng Phú,Đồng Phú,1,Xã,Huyện Long Hồ,Long Hồ
15687,8557,1,Xã Long An,Long An,1,Xã,Huyện Long Hồ,Long Hồ
15667,8558,1,Thị Trấn Long Hồ,Long Hồ,1,Thị trấn,Huyện Long Hồ,Long Hồ
15688,8559,1, Xã Long Phước,Long Phước,1,Xã,Huyện Long Hồ,Long Hồ
15689,8560,1,Xã Phú Đức,Phú Đức,1,Xã,Huyện Long Hồ,Long Hồ
15690,8561,1,Xã Phú Quới,Phú Quới,1,Xã,Huyện Long Hồ,Long Hồ
15691,8562,1,Xã Phước Hậu,Phước Hậu,1,Xã,Huyện Long Hồ,Long Hồ
15692,8563,1,Xã Tân Hạnh,Tân Hạnh,1,Xã,Huyện Long Hồ,Long Hồ
15693,8564,1,Xã Thanh Đức,Thanh Đức,1,Xã,Huyện Long Hồ,Long Hồ
15694,8565,1,Xã Thạnh Quới,Thạnh Quới,1,Xã,Huyện Long Hồ,Long Hồ
6265,10423,1,Xã Lương Nghĩa,Lương Nghĩa,1,Xã,Huyện Long Mỹ,Long Mỹ
6267,10424,1,Xã Lương Tâm,Lương Tâm,1,Xã,Huyện Long Mỹ,Long Mỹ
6268,10426,1,Xã Thuận Hòa,Thuận Hòa,1,Xã,Huyện Long Mỹ,Long Mỹ
6269,10427,1,Xã Thuận Hưng,Thuận Hưng,1,Xã,Huyện Long Mỹ,Long Mỹ
6270,10429,1,Xã Vĩnh Thuận Đông,Vĩnh Thuận Đông,1,Xã,Huyện Long Mỹ,Long Mỹ
6271,10430,1,Xã Vĩnh Viễn,Vĩnh Viễn,1,Xã,Huyện Long Mỹ,Long Mỹ
6272,10431,1,Xã Vĩnh Viễn A,Vĩnh Viễn A,1,Xã,Huyện Long Mỹ,Long Mỹ
6273,10432,1,Xã Xà Phiên,Xà Phiên,1,Xã,Huyện Long Mỹ,Long Mỹ
7632,9797,1,Châu Khánh,Châu Khánh,1,Xã,Huyện Long Phú,Long Phú
7633,9798,1,Đại Ngãi,Đại Ngãi,1,Thị trấn,Huyện Long Phú,Long Phú
7638,9799,1,Hậu Thạnh,Hậu Thạnh,1,Xã,Huyện Long Phú,Long Phú
7637,9800,1,Long Đức,Long Đức,1,Xã,Huyện Long Phú,Long Phú
7636,9801,1,Long Phú,Long Phú,1,Thị trấn,Huyện Long Phú,Long Phú
7636,9802,1,Long Phú,Long Phú,1,Xã,Huyện Long Phú,Long Phú
7634,9803,1,Phú Hữu,Phú Hữu,1,Xã,Huyện Long Phú,Long Phú
7630,9804,1,Song Phụng,Song Phụng,1,Xã,Huyện Long Phú,Long Phú
7635,9805,1,Tân Hưng,Tân Hưng,1,Xã,Huyện Long Phú,Long Phú
7631,9806,1,Tân Thạnh,Tân Thạnh,1,Xã,Huyện Long Phú,Long Phú
7629,9807,1,Trường Khánh,Trường Khánh,1,Xã,Huyện Long Phú,Long Phú
6986,1912,1,An Phước,An Phước,1,Xã,Huyện Long Thành,Long Thành
6993,1914,1,Bình An,Bình An,1,Xã,Huyện Long Thành,Long Thành
6992,1915,1,Bình Sơn,Bình Sơn,1,Xã,Huyện Long Thành,Long Thành
6995,1916,1,Cẩm Đường,Cẩm Đường,1,Xã,Huyện Long Thành,Long Thành
6979,1917,1,Lộc An,Lộc An,1,Xã,Huyện Long Thành,Long Thành
6981,1918,1,Long An,Long An,1,Xã,Huyện Long Thành,Long Thành
6991,1919,1,Long Đức,Long Đức,1,Xã,Huyện Long Thành,Long Thành
6982,1920,1,Long Phước,Long Phước,1,Xã,Huyện Long Thành,Long Thành
16688,1921,1,Thị Trấn Long Thành,Long Thành,1,Thị trấn,Huyện Long Thành,Long Thành
6985,1922,1,Phước Bình,Phước Bình,1,Xã,Huyện Long Thành,Long Thành
6984,1924,1,Phước Thái,Phước Thái,1,Xã,Huyện Long Thành,Long Thành
6994,1925,1,Suối Trầu,Suối Trầu,1,Xã,Huyện Long Thành,Long Thành
6987,1926,1,Tam An,Tam An,1,Xã,Huyện Long Thành,Long Thành
6983,1927,1,Tân Hiệp,Tân Hiệp,1,Xã,Huyện Long Thành,Long Thành
7995,7105,1,Phường Bình Đức,Bình Đức,1,Phường,Thành phố Long Xuyên,Long Xuyên
7992,7106,1,Phường Bình Khánh,Bình Khánh,1,Phường,Thành phố Long Xuyên,Long Xuyên
7993,7107,1,Phường Đông Xuyên,Đông Xuyên,1,Phường,Thành phố Long Xuyên,Long Xuyên
7989,7108,1,Phường Mỹ Bình,Mỹ Bình,1,Phường,Thành phố Long Xuyên,Long Xuyên
8001,7109,1,Phường Mỹ Hòa,Mỹ Hòa,1,Phường,Thành phố Long Xuyên,Long Xuyên
7996,7110,1,Xã Mỹ Hòa Hưng,Mỹ Hòa Hưng,1,Xã,Thành phố Long Xuyên,Long Xuyên
7997,7111,1,Xã Mỹ Khánh,Mỹ Khánh,1,Xã,Thành phố Long Xuyên,Long Xuyên
7990,7112,1,Phường Mỹ Long,Mỹ Long,1,Phường,Thành phố Long Xuyên,Long Xuyên
7998,7113,1,Phường Mỹ Phước,Mỹ Phước,1,Phường,Thành phố Long Xuyên,Long Xuyên
7994,7114,1,Phường Mỹ Quý,Mỹ Quý,1,Phường,Thành phố Long Xuyên,Long Xuyên
7999,7115,1,Phường Mỹ Thạnh,Mỹ Thạnh,1,Phường,Thành phố Long Xuyên,Long Xuyên
8000,7116,1,Phường Mỹ Thới,Mỹ Thới,1,Phường,Thành phố Long Xuyên,Long Xuyên
7991,7117,1,Phường Mỹ Xuyên,Mỹ Xuyên,1,Phường,Thành phố Long Xuyên,Long Xuyên
19102,6662,1,xã Bắc Lũng,Bắc Lũng,1,Xã,Huyện Lục Nam,Lục Nam
19103,6663,1,xã Bảo Đài,Bảo Đài,1,Xã,Huyện Lục Nam,Lục Nam
19104,6664,1,xã Bảo Sơn,Bảo Sơn,1,Xã,Huyện Lục Nam,Lục Nam
19105,6665,1,xã Bình Sơn,Bình Sơn,1,Xã,Huyện Lục Nam,Lục Nam
19106,6666,1,xã Cẩm Lý,Cẩm Lý,1,Xã,Huyện Lục Nam,Lục Nam
19107,6667,1,xã Chu Điện,Chu Điện,1,Xã,Huyện Lục Nam,Lục Nam
19108,6668,1,xã Cương Sơn,Cương Sơn,1,Xã,Huyện Lục Nam,Lục Nam
19109,6669,1,xã Đan Hội,Đan Hội,1,Xã,Huyện Lục Nam,Lục Nam
19100,6670,1,thị trấn Đồi Ngô,Đồi Ngô,1,Thị trấn,Huyện Lục Nam,Lục Nam
19110,6671,1,xã Đông Hưng,Đông Hưng,1,Xã,Huyện Lục Nam,Lục Nam
19111,6672,1,xã Đông Phú,Đông Phú,1,Xã,Huyện Lục Nam,Lục Nam
19112,6673,1,xã Huyền Sơn,Huyền Sơn,1,Xã,Huyện Lục Nam,Lục Nam
19113,6674,1,xã Khám Lạng,Khám Lạng,1,Xã,Huyện Lục Nam,Lục Nam
19114,6675,1,xã Lan Mẫu,Lan Mẫu,1,Xã,Huyện Lục Nam,Lục Nam
19101,6676,1,thị trấn Lục Nam,Lục Nam,1,Thị trấn,Huyện Lục Nam,Lục Nam
19115,6677,1,xã Lục Sơn,Lục Sơn,1,Xã,Huyện Lục Nam,Lục Nam
19116,6678,1,xã Nghĩa Phương,Nghĩa Phương,1,Xã,Huyện Lục Nam,Lục Nam
19117,6679,1,xã Phương Sơn,Phương Sơn,1,Xã,Huyện Lục Nam,Lục Nam
19118,6680,1,xã Tam Dị,Tam Dị,1,Xã,Huyện Lục Nam,Lục Nam
19119,6681,1,xã Thanh Lâm,Thanh Lâm,1,Xã,Huyện Lục Nam,Lục Nam
19120,6682,1,xã Tiên Hưng,Tiên Hưng,1,Xã,Huyện Lục Nam,Lục Nam
19121,6683,1,xã Tiên Nha,Tiên Nha,1,Xã,Huyện Lục Nam,Lục Nam
19122,6684,1,xã Trường Giang,Trường Giang,1,Xã,Huyện Lục Nam,Lục Nam
19123,6685,1,xã Trường Sơn,Trường Sơn,1,Xã,Huyện Lục Nam,Lục Nam
19124,6686,1,xã Vô Tranh,Vô Tranh,1,Xã,Huyện Lục Nam,Lục Nam
19125,6687,1,xã Vũ Xá,Vũ Xá,1,Xã,Huyện Lục Nam,Lục Nam
19128,6688,1,xã Yên Sơn,Yên Sơn,1,Xã,Huyện Lục Nam,Lục Nam
19130,6689,1,xã Biển Động,Biển Động,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19131,6690,1,xã Biên Sơn,Biên Sơn,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19132,6691,1,xã Cấm Sơn,Cấm Sơn,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19129,6692,1,thị trấn Chũ,Chũ,1,Thị trấn,Huyện Lục Ngạn,Lục Ngạn
35696,6693,1,xã Đèo Gia,Đèo Gia,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19133,6694,1,xã Đồng Cốc,Đồng Cốc,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19134,6695,1,xã Giáp Sơn,Giáp Sơn,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19135,6696,1,xã Hộ Đáp,Hộ Đáp,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19136,6697,1,xã Hồng Giang,Hồng Giang,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19137,6698,1,xã Kiên Lao,Kiên Lao,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19138,6699,1,xã Kiên Thành,Kiên Thành,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19139,6700,1,xã Kim Sơn,Kim Sơn,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19140,6701,1,xã Mỹ An,Mỹ An,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19141,6702,1,xã Nam Dương,Nam Dương,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19142,6703,1,xã Nghĩa Hồ,Nghĩa Hồ,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19143,6704,1,xã Phì Điền,Phì Điền,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19144,6705,1,xã Phong Minh,Phong Minh,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19145,6706,1,xã Phong Vân,Phong Vân,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19146,6707,1,xã Phú Nhuận,Phú Nhuận,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19147,6708,1,xã Phượng Sơn,Phượng Sơn,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19148,6709,1,xã Quý Sơn,Quý Sơn,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19149,6710,1,xã Sa Lý,Sa Lý,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19150,6711,1,xã Sơn Hải,Sơn Hải,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19151,6712,1,xã Tân Hoa,Tân Hoa,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19152,6713,1,xã Tân Lập,Tân Lập,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19153,6714,1,xã Tân Mộc,Tân Mộc,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19154,6715,1,xã Tân Quang,Tân Quang,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19155,6716,1,xã Tân Sơn,Tân Sơn,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19156,6717,1,xã Thanh Hải,Thanh Hải,1,Xã,Huyện Lục Ngạn,Lục Ngạn
19157,6718,1,xã Trù Hựu,Trù Hựu,1,Xã,Huyện Lục Ngạn,Lục Ngạn
20853,10744,1,xã An Lạc,An Lạc,1,Xã,Huyện Lục Yên,Lục Yên
20854,10745,1,xã An Phú,An Phú,1,Xã,Huyện Lục Yên,Lục Yên
20855,10746,1,xã Động Quan,Động Quan,1,Xã,Huyện Lục Yên,Lục Yên
20856,10747,1,xã Khai Trung,Khai Trung,1,Xã,Huyện Lục Yên,Lục Yên
20857,10748,1,xã Khánh Hòa,Khánh Hòa,1,Xã,Huyện Lục Yên,Lục Yên
20858,10749,1,xã Khánh Thiện,Khánh Thiện,1,Xã,Huyện Lục Yên,Lục Yên
20859,10750,1,xã Lâm Thượng,Lâm Thượng,1,Xã,Huyện Lục Yên,Lục Yên
20860,10751,1,xã Liễu Đô,Liễu Đô,1,Xã,Huyện Lục Yên,Lục Yên
20861,10752,1,xã Mai Sơn,Mai Sơn,1,Xã,Huyện Lục Yên,Lục Yên
20862,10753,1,xã Minh Chuẩn,Minh Chuẩn,1,Xã,Huyện Lục Yên,Lục Yên
20864,10754,1,xã Minh Tiến,Minh Tiến,1,Xã,Huyện Lục Yên,Lục Yên
20874,10755,1,xã Minh Xuân,Minh Xuân,1,Xã,Huyện Lục Yên,Lục Yên
20863,10756,1,xã Mường Lai,Mường Lai,1,Xã,Huyện Lục Yên,Lục Yên
20865,10757,1,xã Phan Thanh,Phan Thanh,1,Xã,Huyện Lục Yên,Lục Yên
20866,10758,1,xã Phúc Lợi,Phúc Lợi,1,Xã,Huyện Lục Yên,Lục Yên
20867,10759,1,xã Tân Lập,Tân Lập,1,Xã,Huyện Lục Yên,Lục Yên
20868,10760,1,xã Tân Lĩnh,Tân Lĩnh,1,Xã,Huyện Lục Yên,Lục Yên
20869,10761,1,xã Tân Phượng,Tân Phượng,1,Xã,Huyện Lục Yên,Lục Yên
20870,10762,1,xã Tô Mậu,Tô Mậu,1,Xã,Huyện Lục Yên,Lục Yên
20871,10763,1,xã Trúc Lâu,Trúc Lâu,1,Xã,Huyện Lục Yên,Lục Yên
20873,10765,1,xã Vĩnh Lạc,Vĩnh Lạc,1,Xã,Huyện Lục Yên,Lục Yên
20875,10766,1,xã Yên Thắng,Yên Thắng,1,Xã,Huyện Lục Yên,Lục Yên
20852,10767,1,thị trấn Yên Thế,Yên Thế,1,Thị trấn,Huyện Lục Yên,Lục Yên
18864,6959,1,xã Cao Dương,Cao Dương,1,Xã,Huyện Lương Sơn,Lương Sơn
18865,6960,1,xã Cao Răm,Cao Răm,1,Xã,Huyện Lương Sơn,Lương Sơn
18866,6961,1,xã Cao Thắng,Cao Thắng,1,Xã,Huyện Lương Sơn,Lương Sơn
18867,6962,1,xã Cư Yên,Cư Yên,1,Xã,Huyện Lương Sơn,Lương Sơn
18868,6964,1,xã Hòa Sơn,Hòa Sơn,1,Xã,Huyện Lương Sơn,Lương Sơn
18869,6965,1,xã Hợp Châu,Hợp Châu,1,Xã,Huyện Lương Sơn,Lương Sơn
18870,6966,1,xã Hợp Hòa,Hợp Hòa,1,Xã,Huyện Lương Sơn,Lương Sơn
18871,6967,1,xã Hợp Thanh,Hợp Thanh,1,Xã,Huyện Lương Sơn,Lương Sơn
18872,6968,1,xã Lâm Sơn,Lâm Sơn,1,Xã,Huyện Lương Sơn,Lương Sơn
18873,6969,1,xã Liên Sơn,Liên Sơn,1,Xã,Huyện Lương Sơn,Lương Sơn
18874,6970,1,xã Long Sơn,Long Sơn,1,Xã,Huyện Lương Sơn,Lương Sơn
18863,6971,1,thị trấn Lương Sơn,Lương Sơn,1,Thị trấn,Huyện Lương Sơn,Lương Sơn
18875,6972,1,xã Nhuận Trạch,Nhuận Trạch,1,Xã,Huyện Lương Sơn,Lương Sơn
18876,6973,1,xã Tân Thành,Tân Thành,1,Xã,Huyện Lương Sơn,Lương Sơn
18877,6974,1,xã Tân Vinh,Tân Vinh,1,Xã,Huyện Lương Sơn,Lương Sơn
18878,6975,1,xã Thành Lập,Thành Lập,1,Xã,Huyện Lương Sơn,Lương Sơn
18879,6976,1,xã Thanh Lương,Thanh Lương,1,Xã,Huyện Lương Sơn,Lương Sơn
18880,6977,1,xã Tiến Sơn,Tiến Sơn,1,Xã,Huyện Lương Sơn,Lương Sơn
18881,6978,1,xã Trung Sơn,Trung Sơn,1,Xã,Huyện Lương Sơn,Lương Sơn
18882,6979,1,xã Trường Sơn,Trường Sơn,1,Xã,Huyện Lương Sơn,Lương Sơn
18290,3796,1,xã An Thịnh,An Thịnh,1,Xã,Huyện Lương Tài,Lương Tài
18291,3797,1,xã Bình Định,Bình Định,1,Xã,Huyện Lương Tài,Lương Tài
18292,3798,1,xã Lai Hạ,Lai Hạ,1,Xã,Huyện Lương Tài,Lương Tài
18293,3799,1,xã Lâm Thao,Lâm Thao,1,Xã,Huyện Lương Tài,Lương Tài
18294,3800,1,xã Minh Tân,Minh Tân,1,Xã,Huyện Lương Tài,Lương Tài
18295,3801,1,xã Mỹ Hương,Mỹ Hương,1,Xã,Huyện Lương Tài,Lương Tài
18297,3803,1,xã Phú Lương,Phú Lương,1,Xã,Huyện Lương Tài,Lương Tài
18298,3804,1,xã Quảng Phú,Quảng Phú,1,Xã,Huyện Lương Tài,Lương Tài
18299,3805,1,xã Tân Lãng,Tân Lãng,1,Xã,Huyện Lương Tài,Lương Tài
18289,3806,1,thị trấn Thứa,Thứa,1,Thị trấn,Huyện Lương Tài,Lương Tài
18300,3807,1,xã Trung Chính,Trung Chính,1,Xã,Huyện Lương Tài,Lương Tài
18302,3809,1,xã Trừng Xá,Trừng Xá,1,Xã,Huyện Lương Tài,Lương Tài
17500,9297,1,xã Bắc Lý,Bắc Lý,1,Xã,Huyện Lý Nhân,Lý Nhân
17501,9298,1,xã Chân Lý,Chân Lý,1,Xã,Huyện Lý Nhân,Lý Nhân
17502,9299,1,xã Chính Lý,Chính Lý,1,Xã,Huyện Lý Nhân,Lý Nhân
17503,9300,1,xã Công Lý,Công Lý,1,Xã,Huyện Lý Nhân,Lý Nhân
17504,9301,1,xã Đạo Lý,Đạo Lý,1,Xã,Huyện Lý Nhân,Lý Nhân
17505,9302,1,xã Đồng Lý,Đồng Lý,1,Xã,Huyện Lý Nhân,Lý Nhân
17506,9303,1,xã Đức Lý,Đức Lý,1,Xã,Huyện Lý Nhân,Lý Nhân
17497,9304,1,Thị trấn Hoà Hậu,Hoà Hậu,1,Thị trấn,Huyện Lý Nhân,Lý Nhân
17507,9305,1,xã Hợp Lý,Hợp Lý,1,Xã,Huyện Lý Nhân,Lý Nhân
17508,9306,1,xã Nguyên Lý,Nguyên Lý,1,Xã,Huyện Lý Nhân,Lý Nhân
